,Knowledge_0,Knowledge_1,Knowledge_2,Knowledge_3,Knowledge_4,Knowledge_5,Knowledge_6,Knowledge_7,Knowledge_8,Knowledge_9,Knowledge_10,Knowledge_11,Knowledge_12,Knowledge_13,Knowledge_14,Knowledge_15,Knowledge_16,Knowledge_17,Knowledge_18,Knowledge_19,Knowledge_20,Knowledge_21,Knowledge_22
Student_580,0.5230592,0.4862181,0.49050048,0.5045799,0.5157622,0.5032112,0.5089959,0.49121556,0.4848579,0.4987733,0.4827559,0.47617888,0.4971693,0.50990164,0.5048727,0.51335984,0.49776012,0.49198973,0.4805629,0.470993,0.52513623,0.49205795,0.52335733
Student_581,0.510225,0.5050848,0.52378005,0.49963942,0.49968717,0.4945439,0.48940367,0.5161043,0.49928588,0.48795345,0.49821976,0.5149894,0.52270716,0.49532744,0.49303663,0.4893492,0.48897988,0.50416243,0.51930684,0.5107927,0.5054637,0.49653423,0.51576924
Student_582,0.4932456,0.51107204,0.4888259,0.50999236,0.52287596,0.52807724,0.4973975,0.50398976,0.5043972,0.50278157,0.5028802,0.4884198,0.47874624,0.4795989,0.48803356,0.47333106,0.4849049,0.5041778,0.47522935,0.4900843,0.5108901,0.5290919,0.47955406
Student_583,0.5225169,0.5100798,0.5165294,0.4816372,0.4764059,0.50467974,0.5011637,0.4864284,0.47961882,0.5105212,0.48651993,0.4888872,0.4927594,0.51713496,0.48816445,0.485207,0.48957768,0.5025193,0.49978098,0.52213055,0.49992156,0.47732636,0.5093499
Student_584,0.5039892,0.5083182,0.51006913,0.49761578,0.51322156,0.473766,0.48805356,0.4922613,0.49186164,0.5068212,0.50294894,0.5201137,0.5213375,0.4956405,0.49397853,0.5111579,0.48495096,0.5183991,0.5069631,0.49374312,0.49274963,0.50921494,0.4978874
Student_585,0.4965923,0.5031389,0.5073943,0.48747033,0.5011247,0.5084203,0.49571276,0.50371724,0.49175462,0.5257948,0.51624906,0.53165185,0.47768515,0.50617754,0.49797383,0.4904503,0.5152389,0.48698178,0.49999917,0.5098445,0.49584246,0.48191923,0.49288586
Student_586,0.48246393,0.49763304,0.51015764,0.52470523,0.47730616,0.5117919,0.5093835,0.4883917,0.49594447,0.4946959,0.5141761,0.52017593,0.5172908,0.5090491,0.5038685,0.5158377,0.4980547,0.51335955,0.50696343,0.5097675,0.5051249,0.500711,0.51375854
Student_587,0.50062364,0.51159686,0.4863,0.47566128,0.50741297,0.4811892,0.50791484,0.5024209,0.49324444,0.52453315,0.5122595,0.49325088,0.49781248,0.4934113,0.50984377,0.51112986,0.48302197,0.48466277,0.4835258,0.5148214,0.5073496,0.5110457,0.5159565
Student_588,0.49730003,0.51923,0.49693656,0.521346,0.5308284,0.50268555,0.48891586,0.47252446,0.4816741,0.49400243,0.49515125,0.5185867,0.48472515,0.48936725,0.50889593,0.481455,0.49534336,0.48979995,0.49058264,0.51385796,0.48240167,0.50281924,0.50536084
Student_589,0.49331194,0.5355653,0.49539578,0.51277983,0.4924829,0.50357366,0.521372,0.50950897,0.50766814,0.48826265,0.48997048,0.49687266,0.4866323,0.5114199,0.49036714,0.4811967,0.49908015,0.4813043,0.5048258,0.5121818,0.5032872,0.493003,0.5024408
Student_590,0.5007876,0.4977994,0.5025069,0.4936609,0.5031697,0.52171683,0.4963717,0.5118639,0.4917199,0.51133746,0.50284696,0.5066287,0.50507355,0.5089582,0.51778424,0.49421006,0.4821305,0.525829,0.48260742,0.48705944,0.4829647,0.49673334,0.50220686
Student_591,0.4966069,0.48871368,0.5110677,0.5193536,0.4944687,0.5023466,0.4947514,0.5103031,0.49393845,0.5131869,0.48917434,0.50424653,0.52023953,0.50938606,0.46932614,0.52493215,0.49504414,0.5217149,0.5003023,0.5190339,0.4991496,0.47748053,0.50010633
Student_592,0.48881257,0.49246353,0.5121204,0.51891315,0.5082622,0.51562285,0.47743252,0.5062569,0.49134848,0.49242353,0.50337136,0.5037931,0.470978,0.50469047,0.49363953,0.50281036,0.5241755,0.50035256,0.5147949,0.5108992,0.54570365,0.49478182,0.50688523
Student_593,0.50187904,0.50158525,0.5042797,0.51473385,0.51274693,0.47575665,0.5059774,0.49823055,0.49116138,0.49470228,0.5053077,0.51209605,0.4950806,0.5023118,0.4843036,0.4921084,0.500607,0.5186179,0.47972095,0.50395256,0.4947782,0.48793727,0.5066427
Student_594,0.51690906,0.4882913,0.5020925,0.51579064,0.48989344,0.5067123,0.4751547,0.47602868,0.47178814,0.50886023,0.49917442,0.50372845,0.47380212,0.5290925,0.49226436,0.49989513,0.5209,0.5055567,0.49385372,0.48314005,0.50372344,0.49064124,0.47418913
Student_595,0.50939816,0.48012075,0.5032787,0.50285006,0.5191427,0.48596826,0.50641066,0.50714916,0.5033408,0.48723277,0.5092948,0.49857616,0.5319362,0.5082115,0.5176697,0.50252783,0.521943,0.50660294,0.5156426,0.48514357,0.48357263,0.4833005,0.46443844
Student_596,0.5120951,0.4831454,0.51364607,0.49034986,0.5039408,0.47804862,0.5187429,0.5112988,0.50359505,0.5091815,0.5125115,0.5122726,0.49896574,0.51562154,0.48889962,0.5130911,0.49712244,0.49188772,0.49981844,0.4828256,0.49002704,0.5049404,0.50559324
Student_597,0.47685185,0.49065703,0.48778656,0.4811825,0.48993087,0.51358557,0.5002605,0.49067912,0.4846143,0.5110852,0.5187889,0.518249,0.4778334,0.5113676,0.4861024,0.49707666,0.47775126,0.49015972,0.505316,0.5049662,0.49442416,0.48975113,0.48314404
Student_598,0.514356,0.48112276,0.48954025,0.49798965,0.4826438,0.491448,0.49830493,0.49139684,0.48715204,0.5071964,0.5146352,0.5120133,0.50066566,0.51774037,0.4993665,0.5032597,0.49804643,0.504713,0.48664132,0.50012916,0.49455342,0.5098756,0.4787758
Student_599,0.4916699,0.5198911,0.50974953,0.5042367,0.5127322,0.5278745,0.49966642,0.5110657,0.5015613,0.4995153,0.51324224,0.5081263,0.49144688,0.49577639,0.4962968,0.5163136,0.49092987,0.488766,0.49225247,0.47755763,0.49289328,0.47990853,0.5045118
Student_600,0.49784237,0.49095798,0.50416,0.49357244,0.51294273,0.48547292,0.48985797,0.488127,0.4979016,0.49699008,0.51418996,0.5116797,0.49463663,0.51211447,0.522776,0.50986296,0.5024952,0.4986579,0.48918003,0.50208145,0.47696507,0.5140184,0.5089141
Student_601,0.5102636,0.51051515,0.5204223,0.49362394,0.5132355,0.51185286,0.4594261,0.4767397,0.47663108,0.527893,0.5136971,0.5289358,0.49313077,0.48918208,0.4683656,0.5027855,0.48912698,0.499651,0.49987105,0.49154794,0.5150036,0.50486296,0.5312012
Student_602,0.4863092,0.49498373,0.5180698,0.49606982,0.49474055,0.49638495,0.48485175,0.4855954,0.49396345,0.514714,0.493889,0.47735092,0.50031686,0.5035702,0.49844167,0.5089812,0.48768696,0.52738243,0.50691175,0.5039313,0.4994768,0.51403296,0.4962938
Student_603,0.5047749,0.50534993,0.501021,0.48673815,0.5060206,0.48661307,0.49227697,0.5066039,0.5117505,0.5083784,0.50082284,0.5099482,0.5124827,0.5184794,0.49533248,0.5422356,0.50643826,0.49439386,0.49045947,0.48393413,0.49852416,0.48583636,0.498915
Student_604,0.477597,0.50852305,0.48132244,0.50549614,0.51641816,0.48771,0.48738423,0.5183809,0.50631976,0.4822218,0.47517446,0.48466596,0.5011858,0.48949713,0.5140418,0.51044935,0.4828052,0.5145462,0.49583846,0.49481064,0.48659265,0.52020013,0.49923643
Student_605,0.5449567,0.5115776,0.49541876,0.48510084,0.49738052,0.49684197,0.5261497,0.48557124,0.50758415,0.51311696,0.5041348,0.4916598,0.5102637,0.50737876,0.5052356,0.5049949,0.491294,0.51186997,0.51537704,0.4856251,0.5222491,0.5033351,0.49824435
Student_606,0.4773956,0.52607113,0.46815398,0.4800447,0.48287427,0.49488837,0.46487665,0.50018394,0.5135775,0.5012505,0.50984937,0.4780209,0.51048833,0.492202,0.5088911,0.53288376,0.49284717,0.51566416,0.50162274,0.4776104,0.5031605,0.5149215,0.4989734
Student_607,0.5070136,0.4749875,0.48715904,0.5027304,0.5198999,0.47226384,0.5197851,0.49049744,0.49032295,0.48290026,0.51911116,0.49287775,0.49432078,0.5163522,0.521069,0.48936462,0.53222847,0.48737162,0.50331646,0.49743155,0.49168003,0.47854158,0.4893064
Student_608,0.52221954,0.5111945,0.5002852,0.5066335,0.515834,0.5110838,0.50140345,0.5130597,0.50581735,0.48891443,0.53116214,0.5182538,0.5090554,0.4834956,0.5097804,0.49816853,0.53051674,0.5073108,0.51014364,0.51786274,0.50976574,0.51321,0.5141991
Student_609,0.5203281,0.49277815,0.50527555,0.488294,0.5060724,0.49411067,0.5161803,0.4924457,0.5075163,0.49402192,0.4854488,0.48715866,0.50961477,0.4859762,0.51430833,0.5020704,0.50388163,0.47402704,0.4897844,0.5074097,0.4980949,0.51422936,0.5125405
Student_610,0.5035335,0.5044598,0.49839443,0.51975864,0.5068663,0.4822905,0.4992611,0.4739122,0.47920898,0.49440342,0.49808457,0.51367897,0.506518,0.516643,0.5059155,0.510799,0.50735664,0.48700356,0.49072957,0.48623806,0.4758684,0.49138147,0.48474234
Student_611,0.49721932,0.4928304,0.50085956,0.49529767,0.5140135,0.48909572,0.4826197,0.49664727,0.49490675,0.48858923,0.5034201,0.4969703,0.49197456,0.5158987,0.49315733,0.5067627,0.5009054,0.5133031,0.50310713,0.5142113,0.51470906,0.4926009,0.49731135
Student_612,0.49945045,0.48419452,0.5133276,0.50931185,0.5026914,0.48626533,0.5009502,0.5011914,0.5069631,0.50307727,0.50075364,0.48056138,0.4896103,0.52422833,0.506567,0.49963716,0.50775915,0.528816,0.50470245,0.5084222,0.49144417,0.51246303,0.49116918
Student_613,0.48464432,0.4768257,0.4922358,0.49689174,0.49432713,0.52093726,0.5232445,0.5021827,0.5003625,0.49240053,0.47875145,0.49987277,0.4962254,0.49905017,0.5009587,0.51766694,0.48151198,0.49765947,0.50181067,0.5065887,0.50272465,0.51364213,0.48053396
Student_614,0.48527157,0.50397646,0.47780704,0.5044793,0.5043361,0.50892794,0.50360525,0.49571353,0.5091873,0.4569401,0.5168046,0.5193966,0.49416178,0.49438012,0.49301067,0.5006878,0.5127235,0.51387,0.5152266,0.49161756,0.50311756,0.5163364,0.47823232
Student_615,0.48855332,0.4963383,0.47322705,0.47750846,0.48989984,0.5019861,0.5083218,0.51715237,0.5078775,0.5046612,0.52760786,0.50983137,0.5016114,0.5180869,0.48749262,0.51831204,0.49143323,0.48362672,0.4860702,0.47074637,0.478191,0.48484603,0.4988978
Student_616,0.5115678,0.51108885,0.49811304,0.49734992,0.4987537,0.49177596,0.5161412,0.49552512,0.5327227,0.50459915,0.49993813,0.5035455,0.49929243,0.50573426,0.49491468,0.485563,0.5101194,0.5043869,0.49879593,0.50442415,0.47721297,0.507247,0.50210196
Student_617,0.5062731,0.5005711,0.48545983,0.53049827,0.502154,0.49886265,0.5199098,0.5099949,0.51272035,0.5067404,0.514822,0.4903829,0.49065387,0.48312473,0.48466647,0.49904138,0.49892318,0.48519275,0.5001234,0.5255015,0.4967224,0.48302653,0.49673074
Student_618,0.5119031,0.49472466,0.49736956,0.50319076,0.48726308,0.5061983,0.5078658,0.5254952,0.47989568,0.5197806,0.4750918,0.5038214,0.5024571,0.50261015,0.49252102,0.5299727,0.5093842,0.5056818,0.4846887,0.5004337,0.5137213,0.5116905,0.4902114
